AL,14,2018100618,3,OFCL,144,411N,661W,35,0,TS,34,NEQ,0,0,0,0
AL,14,2018100618,3,OFCL,145,414N,653W,35,0,TS,34,NEQ,0,0,0,0
AL,14,2018100618,3,OFCL,146,417N,645W,35,0,TS,34,NEQ,0,0,0,0
AL,14,2018100618,3,OFCL,147,421N,638W,35,0,TS,34,NEQ,0,0,0,0
AL,14,2018100618,3,OFCL,148,424N,630W,35,0,TS,34,NEQ,0,0,0,0
AL,14,2018100618,3,OFCL,149,427N,622W,36,0,TS,34,NEQ,0,0,0,0
AL,14,2018100618,3,OFCL,150,431N,615W,36,0,TS,34,NEQ,0,0,0,0
AL,14,2018100618,3,OFCL,151,433N,605W,36,0,TS,34,NEQ,0,0,0,0
AL,14,2018100618,3,OFCL,152,436N,595W,36,0,TS,34,NEQ,0,0,0,0
AL,14,2018100618,3,OFCL,153,439N,586W,36,0,TS,34,NEQ,0,0,0,0
AL,14,2018100618,3,OFCL,154,442N,576W,37,0,TS,34,NEQ,0,0,0,0
AL,14,2018100618,3,OFCL,155,445N,566W,37,0,TS,34,NEQ,0,0,0,0
AL,14,2018100618,3,OFCL,156,448N,557W,37,0,TS,34,NEQ,0,0,0,0
AL,14,2018100618,3,OFCL,157,450N,544W,37,0,TS,34,NEQ,0,0,0,0
AL,14,2018100618,3,OFCL,158,453N,532W,37,0,TS,34,NEQ,0,0,0,0
AL,14,2018100618,3,OFCL,159,455N,519W,38,0,TS,34,NEQ,0,0,0,0
AL,14,2018100618,3,OFCL,160,458N,507W,38,0,TS,34,NEQ,0,0,0,0
AL,14,2018100618,3,OFCL,161,461N,494W,38,0,TS,34,NEQ,0,0,0,0
AL,14,2018100618,3,OFCL,162,464N,482W,38,0,TS,34,NEQ,0,0,0,0
AL,14,2018100618,3,OFCL,163,466N,469W,38,0,TS,34,NEQ,0,0,0,0
AL,14,2018100618,3,OFCL,164,468N,457W,39,0,TS,34,NEQ,0,0,0,0
AL,14,2018100618,3,OFCL,165,470N,444W,39,0,TS,34,NEQ,0,0,0,0
AL,14,2018100618,3,OFCL,166,472N,432W,39,0,TS,34,NEQ,0,0,0,0
AL,14,2018100618,3,OFCL,167,474N,419W,39,0,TS,34,NEQ,0,0,0,0
AL,14,2018100618,3,OFCL,168,476N,407W,40,0,TS,34,NEQ,0,0,0,0
AL,14,2018100700,3,OFCL,0,181N,869W,25,0,TD,34,NEQ,0,0,0,0
AL,14,2018100700,3,OFCL,1,181N,868W,25,0,TD,34,NEQ,0,0,0,0
AL,14,2018100700,3,OFCL,2,182N,868W,25,0,TD,34,NEQ,0,0,0,0
AL,14,2018100700,3,OFCL,3,182N,868W,25,1004,TD,34,NEQ,0,0,0,0
AL,14,2018100700,3,OFCL,4,183N,868W,25,0,TD,34,NEQ,0,0,0,0
AL,14,2018100700,3,OFCL,5,183N,868W,26,0,TD,34,NEQ,0,0,0,0
AL,14,2018100700,3,OFCL,6,184N,868W,26,0,TD,34,NEQ,0,0,0,0
AL,14,2018100700,3,OFCL,7,184N,867W,27,0,TD,34,NEQ,0,0,0,0
AL,14,2018100700,3,OFCL,8,185N,866W,27,0,TD,34,NEQ,0,0,0,0
AL,14,2018100700,3,OFCL,9,186N,866W,28,0,TD,34,NEQ,0,0,0,0
AL,14,2018100700,3,OFCL,10,186N,865W,28,0,TD,34,NEQ,0,0,0,0
AL,14,2018100700,3,OFCL,11,187N,864W,29,0,TD,34,NEQ,0,0,0,0
AL,14,2018100700,3,OFCL,12,188N,864W,30,0,TD,34,NEQ,0,0,0,0
AL,14,2018100700,3,OFCL,13,188N,862W,30,0,TD,34,NEQ,8,6,0,1
AL,14,2018100700,3,OFCL,14,189N,861W,30,0,TD,34,NEQ,16,12,0,3
AL,14,2018100700,3,OFCL,15,189N,860W,31,0,TD,34,NEQ,25,18,0,5
AL,14,2018100700,3,OFCL,16,190N,859W,31,0,TD,34,NEQ,33,25,0,6
AL,14,2018100700,3,OFCL,17,190N,858W,32,0,TD,34,NEQ,41,31,0,8
AL,14,2018100700,3,OFCL,18,191N,857W,32,0,TD,34,NEQ,50,37,0,10
AL,14,2018100700,3,OFCL,19,192N,856W,32,0,TD,34,NEQ,58,43,0,11
AL,14,2018100700,3,OFCL,20,193N,856W,33,0,TD,34,NEQ,66,50,0,13
AL,14,2018100700,3,OFCL,21,194N,856W,33,0,TD,34,NEQ,75,56,0,15
AL,14,2018100700,3,OFCL,22,195N,855W,34,0,TS,34,NEQ,83,62,0,16
AL,14,2018100700,3,OFCL,23,196N,855W,34,0,TS,34,NEQ,91,68,0,18
AL,14,2018100700,3,OFCL,24,197N,855W,35,0,TS,34,NEQ,100,75,0,20
AL,14,2018100700,3,OFCL,25,197N,854W,35,0,TS,34,NEQ,100,75,3,21
AL,14,2018100700,3,OFCL,26,198N,854W,35,0,TS,34,NEQ,100,75,6,23
AL,14,2018100700,3,OFCL,27,199N,854W,36,0,TS,34,NEQ,100,76,10,25
AL,14,2018100700,3,OFCL,28,200N,854W,36,0,TS,34,NEQ,100,76,13,26
AL,14,2018100700,3,OFCL,29,201N,854W,37,0,TS,34,NEQ,100,77,16,28
AL,14,2018100700,3,OFCL,30,202N,854W,37,0,TS,34,NEQ,100,77,20,30
AL,14,2018100700,3,OFCL,31,203N,853W,37,0,TS,34,NEQ,100,77,23,31
AL,14,2018100700,3,OFCL,32,204N,853W,38,0,TS,34,NEQ,100,78,26,33
AL,14,2018100700,3,OFCL,33,205N,852W,38,0,TS,34,NEQ,100,78,30,35
AL,14,2018100700,3,OFCL,34,206N,852W,39,0,TS,34,NEQ,100,79,33,36
AL,14,2018100700,3,OFCL,35,207N,851W,39,0,TS,34,NEQ,100,79,36,38
AL,14,2018100700,3,OFCL,36,209N,851W,40,0,TS,34,NEQ,100,80,40,40
AL,14,2018100700,3,OFCL,37,210N,851W,40,0,TS,34,NEQ,101,83,41,41
AL,14,2018100700,3,OFCL,38,211N,851W,40,0,TS,34,NEQ,103,86,43,43
AL,14,2018100700,3,OFCL,39,212N,851W,41,0,TS,34,NEQ,105,90,45,45
AL,14,2018100700,3,OFCL,40,214N,851W,41,0,TS,34,NEQ,106,93,46,46
